news,code
"(지디넷코리아=유혜진 기자)삼성전기는 21일 부산사업장의 반도체 패키지 기판(FCBGA·플립칩 볼그리드 어레이) 공장을 증축하고 생산 설비를 구축하는 데 3천억원을 투자한다고 밝혔다.

이를 포함해 패키지 기판 증설에 총 1조6천억원을 쏟아 붓는다. 앞서 베트남 생산법인에 1조3천억원 투자를 결정했다.

삼성전기는 부가가치가 높은 반도체 패키지 기판 시장을 선점하기 위해 대규모 투자한다고 설명했다.

삼성전기 부산사업장(사진=삼성전기)

패키지 기판은 고집적 반도체 칩과 메인 기판을 연결해 전기적 신호와 전력을 전달한다. 고성능 중앙처리장치(CPU)와 그래픽처리장치(GPU)에 주로 쓰인다.

스마트폰 같은 모바일 제품에 들어가는 패키지 기판이 아파트라면 FCBGA는 100층 이상 고층 건물을 지을 때처럼 기술이 필요하다고 삼성전기는 강조했다.

삼성전기는 고급 패키지 기판 공급이 2026년까지 부족할 것으로 내다봤다. 신종 코로나바이러스 감염증(코로나19) 사태 이후 디지털 수요가 급증했기 때문이다.

삼성전기 반도체 패키지 기판(사진=삼성전기)

장덕현 삼성전기 사장은 “인공지능(AI)·클라우드·메타버스 확대로 반도체 제조사가 기술력 있는 패키지 기판 회사를 확보하는 게 중요해졌다”며 “삼성전기는 고객이 새로운 경험을 할 기술을 개발하는 데 집중할 것”이라고 말했다.

장 사장은 “반도체 성능이 좋아질수록 신호의 입출력(I·O) 수가 많아지고 2개 이상의 반도체 칩을 기판(Substrate)에 배열해 여러 가지 기능을 통합한 멀티칩패키지(MCP)가 필수”라며 “기판에 시스템을 올리는 ‘SoS(system on Substrate)’가 차세대 패키지 기판”이라고 기대했다.

유혜진 기자(langchemist@zdnet.co.kr)",IT
"현대중공업그룹 조선 지주사 한국조선해양이 컨테이너 5척을 추가 수주했다.

한국조선해양은 아프리카 선사들과 1800TEU(1TEU는 20피트 컨테이너 1개) 급 컨테이너선 5척에 대한 건조 계약을 체결했다고 21일 밝혔다.

이번에 수주한 선박은 길이 172ｍ·너비 27ｍ·높이 14ｍ 규모로, 울산 현대미포조선에서 건조돼 2024년 상반기까지 선주사에 인도될 예정이다.

기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다.",IT
"한국전자정보통신산업진흥회(KEA)는 '2022년도 서울XR실증센터 통합 지원사업 시행계획'을 공고하고 참여기업을 모집한다고 21일 밝혔다.



KEA 산하 서울XR실증센터는 확장현실(XR) 제품·서비스에 대한 평가 및 실증과 중소기업 성장을 지원하는 XR산업 특화지원센터다. 산업통상자원부와 서울특별시 지원으로 KEA, 서울산업진흥원(SBA), 한국전자기술연구원(KETI), 한국건설생활환경시험연구원(KCL) 등 4개 기관이 공동으로 조성해 운영하고 있다.

서울XR실증센터는 이번 사업을 통해 사용자 참여형 평가, XR 기기 성능·품질 평가, XR 제품·서비스 제작·개선 지원사업, XR 기기 및 전문장비 활용 서비스 등을 100여개 기업 대상으로 지원할 계획이다.

사용자 참여형 평가는 XR 제품·서비스 유사환경 및 실사용자 참여를 통해 취득한 정성·정량데이터를 기반으로 실증 기회를 제공한다. XR 기기 광학성능평가 및 품질평가는 XR 관련 표준화된 평가방법 및 전문측정장비를 통해 측정결과보고서, 시험성적서 등을 발급한다.

XR 콘텐츠 실증 테스트베드 평가서비스는 센터에서 보유한 다양한 XR 기기를 활용해 기획·개발 중인 XR 콘텐츠를 연동, 최적모델 비교분석과 적합성 테스트 등을 수행한다. XR 제품·서비스 제작·개선 지원사업은 사용자 참여형 평가, 광학성능평가, 품질평가와 연계해 증강현실(AR)·가상현실(VR) 제품·서비스 경쟁력 강화와 시장친화적 개선을 지원한다.

이외에도 참가 기업은 서울XR실증센터가 보유한 100개 이상 장비·시설을 기획, 개발, 테스트, 검증 등 다양한 용도로 활용할 수 있다. KEA 관계자는 “지원사업을 통해 XR 기업 경쟁력 강화와 시장진출 활성화에 만전을 다할 계획”이라고 말했다.

함봉균기자 hbkone@etnews.com",IT
"에픽게임즈 코리아(대표 박성철)는 에픽게임즈 스토어에서 '스트레인저 오브 파라다이스 파이널판타지 오리진' PC 버전을 독점 출시하며, 금주의 무료 게임으로 '인 사운드 마인드'를 24일까지 제공한다고 21일 밝혔다.

에픽게임즈 스토어가 독점 출시하는 '스트레인저 오브 파라다이스 파이널 판타지 오리진' PC 버전은 스퀘어 에닉스와 '인왕', '데드 오어 얼라이브'의 팀 닌자가 공동 개발한 작품으로, '파이널 판타지' 시리즈의 외전 격인 액션 RPG다.

어둠에 지배된 코넬리아를 무대로 크리스털의 빛을 되찾기 위해 주인공 잭은 동료 애시, 제드와 함께 다양한 던전에 도전하게 된다. 다채로운 액션을 구사하고 격전을 벌이며 적을 처치하는 본격적인 액션 파트는 물론, 여러 가지의 직업과 무기로 캐릭터를 커스터마이징하여 육성하는 RPG적 요소를 즐길 수 있을 뿐만 아니라, 자유로운 난이도 설정 등을 통해 다양한 게임 플레이를 체험할 수 있다. 4월 18일까지 구매할 시 무기 '리벨리온'이 조기 구매 특전으로 제공된다.

금주 무료 게임인 '인 사운드 마인드'는 1인칭 심리 호러 게임으로, 컬트 클래식 '나이트메어 하우스 2' 개발자들의 신작이다. 이스라엘 출신의 유튜브 뮤지션 더 리빙 툼스톤(The Living Tombstone)이 작곡한 오리지널 음악과 함께 복잡한 퍼즐을 풀고, 독특한 보스 전투를 경험할 수 있다.

dmseo80@gametoc.co.kr",IT
"위믹스 신규 BI 이미지 /위메이드 제공



[더팩트 | 최승진 기자] 위메이드는 카카오 블록체인 플랫폼 클레이튼 기반 스테이블 코인 프로젝트인 '크롬(KROME)'에 전략적 투자를 했다고 21일 밝혔다.

위메이드에 따르면 현재 클레이튼에는 담보 기반 스테이블 코인과 알고리즘 기반 스테이블 코인만 존재한다.

담보기반은 담보물에 해당하는 암호 화폐를 맡기고 스테이블 코인을 빌려 쓰는 것이고 알고리즘 기반은 수요에 따라 공급량을 계속 조정해 가격을 일정하게 유지하는 방식이다.

반면 크롬에서 클레이튼 기반으로 발행한 스테이블 코인 'USDK'는 담보 기반과 알고리즘 기반 장점을 합한 하이브리드 코인이다. 시장 수요에 따라 담보 비율이 자동 조절되면서 안정성과 효율성을 모두 가져갈 수 있다는 게 회사 측 설명이다.

현재 클레이튼 생태계 위에 존재하는 다양한 디파이(DeFi) 프로젝트들과의 적극적인 파트너십을 통해 USDK 활용처를 적극 늘려나갈 계획이다. 장현국 위메이드 대표는 ""디파이를 포함한 블록체인 사업 전반의 잠재력은 엄청나다""며 ""유망한 블록체인 프로젝트와 협업하며 여러 분야에서 시너지를 이끌어 낼 수 있을 것""이라고 했다.

shaii@tf.co.kr

발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.

▶카카오톡: '더팩트제보' 검색

▶이메일: jebo@tf.co.kr

▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",IT
"

네이버 ""회사 장기적 성장 확신, 책임 경영 의지 표명""

최수연 네이버 CEO(사진)와 김남선 CFO가 책임 경영의 일환으로 회사 주식 314주를 각각 매입했다. /네이버 제공



[더팩트 | 서재근 기자] 네이버는 21일 최수연 CEO(최고경영자)와 김남선 CFO(최고재무책임자)가 각각 네이버 주식 314주를 매입했다고 공시했다. 전체 매입 규모는 각자 약 1억800만 원이다.

네이버는 두 사람의 자사주 매입 배경과 관련해 ""신임 경영진이 회사의 장기적인 성장을 확신하고 책임 경영에 대한 의지를 표명한 것""이라고 밝혔다.

실제로 최수연 대표는 지난 14일 열린 네이버 주주총회에서 ""지난 20년간 주주들의 아낌없는 지지로 네이버가 성장했다""라며 ""다양한 사업 영역들의 글로벌 비즈니스 성장 속도를 높이고 지속해서 신사업을 만들어 제대로 평가받는 시장 가치로 보답하겠다""고 기업 성장의 의지를 표한 바 있다.

최수연 CEO는 주주총회 이후 회사 안팎에 기업 성장에 대한 메시지를 내비치고 있다.

주주총회 이후 직원들에게 사내 레터를 발송하는 것을 첫 행보로 지난 18일에는 네이버 직원들을 대상으로 온라인으로 진행된 '컴패니언데이'에 참석해 직원들의 사전 질문 및 실시간 질문에 답변했다. 이 자리에서도 최수연 CEO는 ""올해는 글로벌 사업이 사업 다각화를 이루는 원년""이라며 ""커머스 사업을 비롯해 웹툰 등 콘텐츠 사업 분야의 공세를 강화하고 네이버의 기술과 경험으로 세계 무대에 독자적인 사업 모델을 안착시킬 것""이라고 말했다.

likehyo85@tf.co.kr

발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.

▶카카오톡: '더팩트제보' 검색

▶이메일: jebo@tf.co.kr

▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",IT
"삼성 갤럭시S22 울트라/사진=삼성전자



삼성전자의 상반기 플래그십(최상급 기종) 갤럭시S22 울트라의 공시지원금이 대폭 올랐다. 출시 한 달여 만에 공시지원금을 2배 수준으로 인상해 출고가 140만원대 중반인 갤럭시S22 울트라를 실구매가 80만원대 초반에 살 수 있게 됐다.

21일 업계에 따르면 SK텔레콤·KT·LG유플러스 이동통신3사는 지난 18일 갤럭시S22 울트라의 공시지원금을 최대 55만원대(최고 요금제 기준)까지 올렸다.

이통사별로 최고가 요금제 기준 공시지원금은 SK텔레콤은 5GX 플래티넘(월 12만5000원) 가입자에게 50만원, KT는 5G 슈퍼플랜 프리미엄 초이스(월 13만원) 가입자에게 50만원, LG유플러스는 5G 시그니처(월 13만원) 가입자에게 55만원을 지원한다.

8만원대 요금제별로는 SK텔레콤이 5GX 프라임(월 8만9000원) 가입자에게 48만원, KT 슈퍼플랜 베이직(월 8만원) 가입자에게 45만원, LG유플러스는 5G 프리미어 에센셜(월 8만5000원)가입자에게 55만원을 각각 책정했다.

지난달 14일 사전예약 판매가 진행될 당시 갤럭시S22 울트라의 공시지원금은 최고가 요금제 기준 SK텔레콤 18만5000원, KT 24만원, LG유플러스 23만원이었다. 출시 이후 한 달 만에 공시줜금이 2배 이상 뛴 것이다.

다만 갤럭시S22와 갤럭시S22 플러스의공시지원금은 상향되지 않고 종전과 동일하다.

이번 공시지원금 상향으로 LG유플러스의 5G 시그니처 요금제를 쓰는 고객이 이통사를 통해 갤럭시S22 울트라 256GB(출고가 145만2000원)를 구매할 경우, 공시지원금 55만원에 추가 지원금(공시지원금의 15%)을 받아 81만9500원에 살 수 있게 된다.

업계는 공시지원금이 갤럭시S22 울트라에 집중된 이유에 대해 현재 사전 예약판매 중인 중저가 스마트폰 갤럭시A53 5G와의 차별을 두기 위한 전략으로 보고 있다. 갤럭시S22의 출고가는 99만9900원인데, 공시지원금을 갤럭시S22 울트라 수준으로 올렸을 경우 갤럭시A53 5G의 출고가 59만9500원과 비슷해진다.

여기에 삼성전자가 최근 게임 옵티마이징 서비스(GOS) 논란에 영향을 받아 갤럭시S22 시리즈 흥행에 대한 우려로 공시지원금을 올렸을 것이란 추측도 있다. 공시지원금은 통상 이통사와 제조사의 재원이 함께 투입되는 것으로 알려졌다.

갤럭시S22 울트라는 사전 판매에서 가장 인기가 좋았던 모델이기 때문에 공시지원금을 몰아줬다는 해석도 나온다. 업계 한 관계자는 ""갤럭시S22 울트라가 사전 판매에서 가장 인기가 좋았기 때문에 수요 진작을 위해 공시지원금을 올린 것으로 보인다""고 말했다.

최수진 한경닷컴 기자 naive@hankyung.com",IT
"[이데일리 김국배 기자] 아로와나재단이 발행한 ‘아로와나토큰(ARW)’이 글로벌 가상자산 거래소 비트렉스(Bittrex Global)에 상장된다.

아로와나재단은 오는 22일 오전 8시 아로와나토큰을 비트렉스 테더(USDT) 마켓에 상장한다고 21일 밝혔다. 거래소 지갑은 지난 19일 오픈돼 사전 입금이 가능한 상태다.

비트렉스는 암호화폐 정보 사이트 코인마켓캡 기준 암호화폐 거래량 순위 23위에 올라있는 거래소다. 미국 경제지 포브스가 지난 16일 발표한 글로벌 암호화폐 거래소 순위에서 30위를 차지한 바 있다.

금 거래, 대체불가토큰(NFT) 마켓플레이스, 스테이킹 서비스 등 ARW 활용 사업을 공격적으로 확대하고 있느느 아로와나재단은 이번 해외 거래소 추가 상장을 통해 해외에서 활용 기반을 확보할 수 있을 것으로 기대하고 있다.

지난해 개설한 아로와나NFT마켓은 뮤지컬, 콘서트 등 공연 티켓·굿즈를 NFT로 판매한 데 이어 지난 12일부터는 조영남 작가와 콜라보레이션으로 화투를 소재로 한 실물·디지털 작품을 NFT로 판매하는 등 실물 연계형 NFT마켓도 시도하고 있다. 지난달 28일 시작한 아로와나 스테이킹 서비스에는 약 37만ARW(한화 기준 약 7억원)가 모였다.

아로와나재단 관계자는 “ARW의 생태계 확장을 위해 지속적인 해외 거래소 추가 상장을 추진할 예정”이라며 “ARW의 가치를 제고할 수 있는 보다 다양한 서비스를 선보이겠다”고 말했다.

김국배 (vermeer@edaily.co.kr)",IT
"(옥타 제공)© 뉴스1

(서울=뉴스1) 이정후 기자 = 옥타는 '제8차 비즈니스 앳 워크' 연례 보고서를 발표하며 지난해 전 세계에서 옥타 통합 네트워크를 통해 배포된 가장 인기 있는 앱 카테고리는 '보안 툴'이라고 21일 밝혔다.

옥타가 이번에 발표한 보고서에 따르면 보안 툴은 전년 대비 31% 성장했다.

특히 아시아·태평양 지역에서 Δ네트워크 보안 툴인 '팔로알토 네트웍스 글로벌프로텍트' Δ워크플로 플랫폼인 '서비스나우' Δ이메일 보안 툴인 '마임캐스트' Δ소기업용 회계 소프트웨어인 '제로'가 인기를 끌었다.

협업 툴은 28%의 성장세로 그 뒤를 이었다. 대표적으로 Δ구글 워크스페이스 Δ줌 Δ슬랙이 아시아·태평양 지역에서 많은 신규 이용자를 확보한 것으로 나타났다.

구글 워크스페이스의 경우 아시아·태평양 지역 이용자 수가 전년 대비 68% 증가했으며 슬랙과 줌도 각각 40%, 37% 증가했다.

옥타는 전 세계적으로 Δ노션 Δ피그마 Δ미로 Δ에어테이블 Δ먼데이닷컴의 이용자가 꾸준히 늘어 신종 코로나바이러스 감염증(코로나19)으로 인한 원격 근무의 증가세를 확인할 수 있었다고 분석했다.

또한 AWS(아마존 웹 서비스)가 전년 대비 32% 성장하고 GCP(구글 클라우드 플랫폼)가 2년 전에 비해 40% 성장하면서 전 세계 기업들의 멀티 클라우드 플랫폼 확보가 중요한 과제인 것으로 나타났다.

소우든 제네럴 옥타 총괄 사장은 ""원격 근무 때문에 팬데믹 동안 콘텐츠 협업 툴이 확실히 필수 요소가 됐다""며 ""옥타는 아시아·태평양 지역의 가장 크고 복잡한 기업들의 기술 전략 변화를 지원하게 돼 기대가 크다""고 말했다.

한편 옥타는 기업 아이덴티티 분야를 선도하는 글로벌 기업으로 기업이 이용자와 기술로 연결될 수 있도록 '옥타 아이덴티티 클라우드' 솔루션을 제공하고 있다. 7000개 이상의 애플리케이션 및 인프라 공급업체가 사전 통합돼 있어 옥타 이용자는 가장 적합한 대상을 찾아 이용할 수 있다.

leejh@news1.kr",IT
"위메이드는 클레이튼 기반 스테이블 코인 프로젝트인 크롬(KROME)에 전략적 투자를 단행했다고 21일 밝혔다.

이번에 위메이드가 투자한 크롬은 클레이튼을 기반으로 한 스테이블 코인인 USDK를 발행한다.

현재 클레이튼에는 담보 기반의 스테이블 코인과 알고리즘 기반 스테이블 코인만 존재한다.

위메이드는 현재 클레이튼 생태계 위에 존재하는 다양한 탈중앙화금융(DeFi, 디파이) 프로젝트들과 적극적인 파트너십을 통해 USDK의 활용처를 적극 늘려나갈 계획이다.

기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다.",IT
"주식회사 메타크래프트(대표 유정석)는 웹소설 플랫폼 ‘노벨피아’에서 국내 웹소설 시장을 활성화를 위한 ‘2022 천지창조 웹소설 공모전’을 개최한다고 금일(21일) 밝혔다.

‘2022 천지창조 웹소설 공모전’의 총상금은 역대 최대 규모인 총상금 2억 원이며, 타사 무료 연재작은 물론 성인 작품을 포함한 모든 장르의 웹소설을 출품할 수 있다.

공모전 기간은 오는 4월 1일부터 5월 20일까지이며, 30작품 이상의 수상작을 선정해 작가들이 다양한 시도를 할 수 있도록 했다. 공모전 당선작은 웹툰, 게임, 영상 등 다양한 원소스멀티유즈(OMSU) 사업으로 확장할 수 있도록 최우선으로 지원 및 검토될 예정이다.

이전에 진행된 ‘2021 우주최강 웹소설 공모전’의 경우 예선 시작과 동시에 2,300여 개 작품이 등록되는 등 사이트가 마비될 정도로 뜨거운 호응을 얻은 바 있어 ‘2022 천지창조 웹소설 공모전’도 국내 작가들의 열띤 참여가 예상된다.

메타크래프트 PD팀 총괄 김희경 차장은 “이번 천지창조 공모전은 말 그대로 창작(창조)을 위한 이벤트이다. 작가들이 즐겁게 뛰어놀게 하기 위해 ‘2022 천지창조 웹소설 공모전’을 역대 최대 규모로 진행할 계획이다”며 “특히 수상작의 경우 OMSU 사업에 최대로 지원할 예정이라 국내 작가들에게도 매우 좋은 기회가 될 것으로 예상된다”고 말했다.",IT
"글로벌 블록체인 정보기술(IT) 전문기업 아멕스지그룹(AMAXG·회장 최정무)이 식음료(F&B) 사업을 확장한다. 세계 유일 블록체인 기반 빅데이터, 인공지능(AI), NFT(대체불가토큰), 메타버스 융합플랫폼 글로벌 개발·운용사인 아멕스지의 온·오프라인 하이브리드 생태계 확장 차원이다.



아멕스지그룹 계열사인 아멕스지애니스타(대표 노승택·의장 신민철)의 프리미엄 샐러드&프레첼 카페인 ‘핑크래빗 가든’이 서울 종로구 계동에 문을 열었다고 21일 밝혔다. 지난해 아멕스지애니스타가 선보인 샐러드 카페 브랜드 ‘핑크래빗’의 플래그십 스토어다.



앞서 문화콘텐츠업체인 아멕스지애니스타는 식음료 프랜차이즈 분야 진출을 선언하면서 연내 300개 이상의 전국 가맹점을 구축하고 아멕스지의 가상자산 결제 키오스크를 도입하기로 했다. 아멕스지애니스타는 ‘핑크래빗 가든’을 중심으로 온·오프라인 메타버스 형태의 쇼핑·커머스와 생산·소비가 공존하는 혁신적인 플랫폼 서비스를 선보일 예정이다.



노승택 대표는 “핑크래빗은 블록체인 기술과 접목한 다양한 콘셉트로 중무장한 신개념 프랜차이즈를 표방한다”면서 “프랜차이즈와 블록체인, 메타버스가 융합된 4차 산업 기술을 바탕으로 가맹점 수익을 극대화시킬 수 있도록 적극 지원할 것”이라고 말했다.



계동길 북촌 감성 담은 ‘핑크래빗 가든’ 입소문





이달 1일 북촌에 문을 연 ‘핑크래빗 가든’은 계동길의 고즈넉한 감성을 담은 카페로 벌써부터 입소문을 타고 있다. 오랫동안 비워져 있던 2층 양옥집을 전면 리모델링하고 너른 마당에 야외 테이블과 아기자기한 식물들을 배치했다. 내부에는 감성적인 플랜테리어와 독특한 포스터, 알록달록한 소품 등으로 공간을 살렸다. 메인 샐러드 5종과 프레첼 샌드위치 4종, 소프트 프레첼 6종과 다양한 음료를 판매한다.



신민철 의장은 “문을 열자마자 사회관계망서비스(SNS)상에서 ‘햇살 맛집’으로 인기를 모으고 있다”면서 “무엇보다 신선한 재료와 맛과 멋으로 정면 승부하는 샐러드는 물론 최근 대세인 프레첼 빵의 인기를 직접 확인해 달라”고 말했다.



특히 아멕스지코리아, 아멕스지랩, 아멕스지케이투소프트 등 아멕스지그룹 계열사들이 공동으로 개발해온 가상자산 결제 키오스크를 플래그십 스토어 ‘핑크래빗 가든’에서 본격 공개할 예정이다.





아멕스지애니스타가 핑크래빗 매장에 야심차게 추진 중인 메타팜 서비스도 상반기에 선보인다. 메타팜은 메타버스와 스마트팜을 결합한 합성어로, 메타버스 내에서 쇼핑과 커머스, 생산과 소비, 놀이와 경험을 제공하는 플랫폼이다. 실제 ‘핑크래빗’은 아멕스지애니스타가 산학협력을 맺은 송곡대 스마트팜과 논산의 스마트팜에서 생산되는 채소를 식재료로 사용한다. 플래그십 스토어 ‘핑크래빗 가든’ 매장 1층에는 쇼케이스로 스마트팜이 설치·관리되고 있다.



노승택 대표는 “매장 한쪽에는 체험형 디지털 사이니지(Digital Signage)를 통해 ‘메타팜’을 가볍게 경험해 볼 수 있는 공간을 마련해 방문객들이 눈과 입으로 즐길 수 있도록 했다”고 말했다.





‘핑크래빗 가든’은 이와 함께 아멕스지의 디지털자산 NFT 거래 플랫폼인 비자유비트(BIZA-UVIT)에 참여하고 있는 유빈문화재단·피카디리국제미술관 아티스트들의 작품을 만날 수 있다. 아멕스지 메타버스플랫폼인 ‘메타월드’에서 컬렉터로서 NFT로 발행된 디지털아트 작품을 구매할 수 있는 오프라인 창구 역할도 병행한다.



아멕스지애니스타의 미디어콘텐츠 비즈니스 역량





아멕스지애니스타는 미디어콘텐츠 전문기업으로 역량을 인정받고 있다. 애니스타는 세계 배급에 성공한 어린이 성경 애니메이션 ‘벅타임 어드벤처’의 제작진이 설립한 회사로, 문화콘텐츠와 정보기술(IT)을 융합해 창의적인 비즈니스를 전개하고 있는 젊은 기업이다.



앞서 제주에서 출범한 애니스타는 가상현실(VR)과 근거리무선통신(NFC) 기술 기반의 서비스를 출시하며 IT관광의 리더로 자리매김했다는 평가를 받고 있다. 또 식음료(F&B) 프랜차이즈 ‘핑크래빗’ 샐러드 카페를 본사 직영 대형 매장으로 올해 서울, 제주, 거제 지역에 차례로 선보일 예정이다.



특히 애니스타는 애니메이션, 영화, 드라마, 공연 등의 영상 콘텐츠 기획·제작은 물론 블록체인 시스템에 탑재된 다양한 플랫폼을 개발하고 있다. 이에 오리지널 콘텐츠로 중무장한 핀셋 개념의 온라인동영상서비스(OTT) 플랫폼을 올해 출시할 계획이다. 이 OTT 플랫폼을 기반으로 전 세계 어린이들을 위한 어린이 성경 3D 애니메이션도 제작할 예정이다.





최근 애니스타는 한국·인도네시아 기부문화 콘서트를 준비하면서 소비가 곧 기부가 되는 온라인 플랫폼과 스타들의 팬텀을 위한 메타버스 탑재도 선보일 계획이다. 또 한국문화콘텐츠거래소(KCBC)와는 국제 E스포츠 대회를 준비하고 제주·여수·강화 등지에 E스포츠 테마파크 경기장 건립을 추진하고 있다.



아울러 아멕스지그룹 프로젝트인 비즈오토플랫폼에 애니메이션, 영화, 드라마 등 문화·예술콘텐츠를 제공하고 있고 플랫폼 생태계의 연료 역할을 하는 비자코인의 사용 확대에 기여하고 있다.



아멕스지그룹의 비즈오토플랫폼은 자체 블록체인 기반 기술인 비즈오토메인넷과 3K그룹의 메타데이터 생성 기술인 오토XML(AutoXML)이 결합돼 빅데이터 구축과 인공지능(AI) 연동 서비스를 블록체인에서 구축할 수 있는 솔루션과 디앱(DApp·탈중앙화 애플리케이션)을 제공하는 비즈니스 생태계다. 최근 메타버스·NFT플랫폼으로 확장·진화하면서 글로벌 시장에 본격 진출하고 있다.



노승택 대표는 “빠르게 변화하는 미디어 환경과 다양한 플랫폼 전쟁 시대에도 성공 요소는 콘텐츠로 귀결된다”면서 “블록체인 분야에서 이미 가치를 인정받은 아멕스지그룹과 함께 메타버스·NFT플랫폼에 관련 콘텐츠를 생산하고 전 세계로 확장할 것”이라고 말했다.

태현지 기자 nadi11@donga.com",IT
"포스코ICT는 21일 경북 포항 본사에서 정기 주주총회를 열고 주주들에게 올해 경영 전략을 설명했다고 밝혔다.

회사의 올해 경영 키워드는 '혁신'과 '성장'이다.

전략 사업인 스마트팩토리의 시장 리더십을 높이고 디지털 트윈(복제 공간), 로봇, 스마트 안전 등에 역량을 집중해 새로운 성장 동력으로 육성할 계획이다.

기사 제목과 주요 문장을 기반으로 자동요약한 결과입니다. 전체 맥락을 이해하기 위해서는 본문 보기를 권장합니다.",IT
"(지디넷코리아=김우용 기자)윈드리버는 커뮤니티 기반 오픈소스 소프트웨어를 사용하는 기업에서 미션 크리티컬 지능형 시스템의 보안, 결함 관리, 컴플라이언스, 운영 관리를 원활하게 지속할 수 있도록 돕는 ‘윈드리버 스튜디오 리눅스 서비스’를 출시했다고 21일 밝혔다.

임베디드 리눅스 수요가 늘어나는 가운데, 시스템이 점점 더 복잡해짐에 따라 새롭게 등장하는 플랫폼들에 대한 보안, 컴플라이언스, 결함 관리, 운영 유지 등에 도전과제들이 발생하고 있다. 보안 결함을 파악하고 이미 구축된 시스템에 패치를 배포하는 작업은 개발 단계에서 이를 지원했을 때 대비 최대 100배 이상의 비용이 소요될 수 있다. 촉박한 일정 내 혁신성까지 만족시켜야 하는 개발 팀에게 큰 부담으로 작용한다.

이러한 수정 사항을 업스트림해 오픈소스 커뮤니티와 공유하고 협업하려면 리소스 및 전문지식 확보를 위한 상당한 비용과 시간이 소요된다. 시의적절하게 이러한 조치를 취하지 않을 시 기술적 부채가 누적돼 기존 제품에 막대한 영향을 미치거나, 새로운 릴리즈 개발이 지연될 수 있다.

윈드리버 스튜디오 리눅스 서비스는 보안 및 컴플라이언스 검사, 보안 및 컴플라이언스 분석 및 복구, 라이프 사이클 보안, 라이프 사이클 성능 보장, 아키텍처 및 구현 등을 포함한다.

윈드리버는 항공 시스템(DO-178C), 자동차(ISO 26262), 산업(IEC 61508) 및 의료 안전(IEC 62304) 등의 영역에서 수백 곳의 기업들이 소프트웨어 설계 인증을 획득하도록 지원해 왔다. 역량 성숙도 통합 모델 CMMI 레벨 3를 획득한 윈드리버 프로페셔널 서비스는 연중무휴 24x7로 고객들을 지원한다. 윈드리버 서비스 및 고객 지원 조직은 TQM, IP 전문성에 대한 역량을 인정받고 있으며, 특히 우수 서비스 품질을 입증하는 SCP 인증을 획득했다.

윈드리버의 고객 성공을 총괄하는 아밋 로넨 수석 부사장은 “미션 크리티컬 임베디드 시스템은 대부분 긴 수명을 유지하기 때문에 구축, 관리, 유지보수에 대해 수년 단위 혹은 수십년 단위의 계획이 필요하다”며 “앞으로 다가올 지능형 시스템의 시대에는 특히 보안과 컴플라이언스에 유의해야 한다”고 강조했다.

그는 “윈드리버 스튜디오 리눅스 서비스는 임베디드 시스템의 개발, 배포, 유지 관리에 요구되는 사항들을 완벽히 해결하도록 설계됐다”며 “개발자들이 강력하고 안정적인 리눅스 기반 지능형 디바이스 및 시스템을 개발하고 배포할 수 있도록 모니터링과 유지보수에 대한 부담을 덜어주는 역할을 한다”고 덧붙였다.

김우용 기자(yong2@zdnet.co.kr)",IT
